t,ia,ib,ic,vsq,vsd,speed,angle,output
0.74,226.353972,-116.7276595,-109.6263126,140.3314917,200.7662134,94.24794951,69.50316803,0
0.75,-185.5341087,-19.58293106,205.1170397,140.331505,200.7662041,94.24783358,70.44564585,0
0.76,73.84651525,148.4135114,-222.2600267,140.3314663,200.7662311,94.24774383,71.38812359,0
0.77,66.04793964,-220.5551709,154.5072312,140.3314097,200.7662707,94.24772845,72.33060132,0
0.78,-180.7143239,208.4522468,-27.73792292,140.3313796,200.7662917,94.2477315,73.27307908,0
0.79,226.3539765,-116.727648,-109.6263285,140.3313599,200.7663055,94.24775227,74.21555685,0
0.8,-185.5341032,-19.58294396,205.1170472,140.3313588,200.7663063,94.24777176,75.15803464,0
0.81,73.84650974,148.4135163,-222.2600261,140.3313662,200.7663011,94.24778639,76.10051245,0
0.82,66.0479401,-220.5551706,154.5072305,140.3313758,200.7662944,94.24778843,77.04299026,0
0.83,-180.7143222,208.4522468,-27.73792467,140.3313808,200.7662909,94.24778764,77.98546806,0
0.84,226.3539757,-116.72765,-109.6263257,140.3313839,200.7662887,94.24778398,78.92794586,0
0.85,-185.5341041,-19.5829418,205.1170459,140.3313839,200.7662887,94.24778072,79.87042366,0
0.86,73.84651061,148.4135156,-222.2600262,140.3313825,200.7662897,94.24777834,80.81290145,0
0.87,66.04794007,-220.5551706,154.5072306,140.3313809,200.7662908,94.24777809,81.75537924,0
0.88,-180.7143225,208.4522468,-27.73792434,140.3313801,200.7662914,94.24777827,82.69785704,0
0.89,226.3539759,-116.7276497,-109.6263262,140.3313796,200.7662918,94.24777891,83.64033483,0
0.9,-185.534104,-19.58294216,205.1170461,140.3313796,200.7662917,94.24777946,84.58281263,0
0.91,73.84651048,148.4135157,-222.2600262,140.3313799,200.7662916,94.24777984,85.52529043,0
0.92,66.04794007,-220.5551706,154.5072306,140.3313801,200.7662914,94.24777987,86.46776822,0
0.93,-180.7143224,208.4522468,-27.7379244,140.3313803,200.7662913,94.24777983,87.41024602,0
0.94,226.3539758,-116.7276497,-109.6263261,140.3313803,200.7662912,94.24777972,88.35272382,0
0.95,-185.534104,-19.5829421,205.1170461,140.3313803,200.7662912,94.24777963,89.29520161,0
0.96,73.8465105,148.4135157,-222.2600262,140.3313803,200.7662913,94.24777957,90.23767941,0
0.97,66.04794007,-220.5551706,154.5072306,140.3313802,200.7662913,94.24777956,91.1801572,0
0.98,-180.7143224,208.4522468,-27.73792439,140.3313802,200.7662913,94.24777957,92.122635,0
0.99,226.3539759,-116.7276497,-109.6263261,140.3313802,200.7662913,94.24777959,93.0651128,0
1,-185.534104,-19.58294211,205.1170461,140.3313802,200.7662913,94.24777961,94.00759059,0
1.01,71.76865461,149.2894548,-221.0581095,116.6887693,215.3688258,75.23124259,94.92169152,0
1.02,68.02993069,-220.199729,152.1697983,99.78839007,223.7013125,97.83871091,95.84493316,0
1.03,-179.9395866,207.1836319,-27.24404525,123.1516937,211.739605,108.8158147,96.81421244,0
1.04,225.2899548,-115.8355205,-109.4544343,131.518344,206.6468611,88.6040836,97.76668762,0
1.05,-183.7070127,-21.48394043,205.1909531,111.6851336,218.0055755,83.47003091,98.68583008,0
1.06,71.9416195,149.0142801,-220.9558996,108.2217907,219.7454073,100.6940598,99.62435213,0
1.07,66.13410843,-219.5278572,153.3937488,124.9677046,210.6729048,101.7930835,100.5862732,0
1.08,-180.449159,207.1782067,-26.72904766,124.9600276,210.6774584,87.91265387,101.5287419,0
1.09,225.4763595,-114.7088218,-110.7675377,111.583882,218.0574174,89.05197225,102.4556252,0
1.1,-183.926133,-20.80570024,204.7318333,113.4765369,217.078501,100.0797232,103.4002777,0
1.11,72.87329675,148.1832288,-221.0565255,123.9495651,211.2735319,97.64334744,104.3549779,0
1.12,66.83784488,-219.8514115,153.0135667,121.1381338,212.8979862,89.13258134,105.2941417,0
1.13,-180.9185932,206.9433784,-26.02478529,113.0510616,217.3003854,92.08642262,106.2272214,0
1.14,225.328356,-115.1860206,-110.1423354,116.2507726,215.6055608,98.59701291,107.1733947,0
1.15,-184.1854974,-20.32107906,204.5065765,122.3532878,212.2019627,95.55183487,108.1230043,0
1.16,72.38296867,148.677561,-221.0605297,119.3198701,213.9223425,90.65578974,109.0619229,0
1.17,67.15073995,-219.9274944,152.7767544,114.6356852,216.4686113,93.41019206,109.9989591,0
1.18,-180.5693633,207.0503747,-26.48101145,117.3428264,215.0131649,97.17797054,110.9445739,0
1.19,225.3268667,-115.3690627,-109.9578041,120.9387847,213.0112916,94.8145314,111.8912523,0
1.2,-184.0235536,-20.69929856,204.7228522,118.733186,214.2485252,91.89833536,112.831149,0
1.21,72.24258131,148.7821163,-221.0246976,115.865763,215.8127081,93.7952371,113.7702931,0
1.22,66.84605418,-219.8112572,152.965203,117.6555029,214.8422273,96.12223283,114.7148488,0
1.23,-180.5127496,207.0964608,-26.58371113,119.9011218,213.5970997,94.67011191,115.6599473,0
1.24,225.3707644,-115.1939402,-110.1768243,118.6451592,214.2972846,92.78693979,116.6009575,0
1.25,-183.9781158,-20.77918297,204.7572988,116.753952,215.3334965,93.76997975,117.5412343,0
1.26,72.39900784,148.6338929,-221.0329008,117.5763331,214.8855646,95.35840463,118.4846679,0
1.27,66.7875281,-219.8001819,153.0126538,119.1490655,214.0175231,94.74804828,119.4289791,0
1.28,-180.6054001,207.0670593,-26.4616592,118.7022873,214.2656458,93.44420888,120.3709353,0
1.29,225.3739795,-115.1452304,-110.2287492,117.4198497,214.9711118,93.71469856,121.3119192,0
1.3,-184.0163049,-20.68971377,204.7060187,117.5491452,214.9004385,94.78053248,122.2545474,0
1.31,72.44905669,148.5957766,-221.0448333,118.5688138,214.3395353,94.76201975,123.198213,0
1.32,66.84556244,-219.8215728,152.9760103,118.687858,214.273639,93.98546567,124.1408296,0
1.33,-180.6290556,207.0531068,-26.42405121,117.9993674,214.6535564,93.74921632,125.0825049,0
1.34,225.3657588,-115.1696448,-110.1961139,117.6410125,214.8501621,94.23197034,126.0245655,0
1.35,-184.0289107,-20.66493469,204.6938454,117.968997,214.6702488,94.61589598,126.9674251,0
1.36,72.42900225,148.611668,-221.0406702,118.4091375,214.4277878,94.46435136,127.9104157,0
1.37,66.86204923,-219.8283301,152.9662809,118.4067708,214.4290946,94.09086795,128.8528908,0
1.38,-180.6200158,207.0573983,-26.43738248,118.095579,214.6006389,93.99865245,129.7950059,0
1.39,225.3629032,-115.1835607,-110.1793425,117.9113361,214.7019255,94.19482634,130.7372691,0
1.4,-184.0267184,-20.6711528,204.6978712,117.9954121,214.6557307,94.36705181,131.6798448,0
1.41,72.41121058,148.6290645,-221.040275,118.1917477,214.5476888,94.37527892,132.6225513,0
1.42,66.86676271,-219.8278876,152.9611249,118.248889,214.5162005,94.25463766,133.5650957,0
1.43,-180.6086872,207.0586422,-26.44995496,118.1997317,214.5432903,94.19337647,134.5075162,0
1.44,225.3599666,-115.1948602,-110.1651064,118.1378555,214.5773686,94.18300548,135.4499219,0
1.45,-184.027296,-20.66928853,204.6965845,118.0905117,214.6034274,94.21161247,136.3923446,0
1.46,72.40118548,148.6376189,-221.0388044,118.0854921,214.6061895,94.24388411,137.3348165,0
1.47,66.8775272,-219.8321486,152.9546214,118.1022195,214.5969845,94.26356728,138.2773138,0
1.48,-180.611974,207.0591275,-26.44715343,118.1211758,214.5865509,94.26731002,139.2198137,0
1.49,225.3604527,-115.1978145,-110.1626383,118.1339756,214.5795046,94.25995099,140.1623064,0
1.5,-184.0289018,-20.66553355,204.6944353,118.1372769,214.5776871,94.25235697,141.104788,0
1.51,72.40461436,148.635414,-221.0400284,118.1354618,214.5786864,94.24585617,142.0472637,0
1.52,66.87620997,-219.8313544,152.9551444,118.1299877,214.5817,94.24352161,142.9897351,0
1.53,-180.6122626,207.0588399,-26.44657733,118.1262953,214.5837327,94.24405766,143.9322086,0
1.54,225.3603293,-115.1967476,-110.1635816,118.1247227,214.5845984,94.24610079,144.8746846,0
1.55,-184.0284523,-20.6665386,204.6949909,118.1247253,214.584597,94.24752784,145.8171624,0
1.56,72.40395748,148.6359094,-221.0398668,118.1252938,214.584284,94.24841364,146.7596409,0
1.57,66.87632437,-219.8314794,152.955155,118.1262336,214.5837667,94.24852914,147.7021197,0
1.58,-180.6121731,207.0589434,-26.44677034,118.1267467,214.5834842,94.24829924,148.6445981,0
1.59,225.3603401,-115.1969402,-110.1633998,118.1268737,214.5834143,94.247946,149.5870761,0
1.6,-184.0285036,-20.66638549,204.6948891,118.1268008,214.5834545,94.24774236,150.5295538,0
1.61,72.40403253,148.6358535,-221.039886,118.1266772,214.5835225,94.2476388,151.4720315,0
1.62,66.87632548,-219.8314649,152.9551394,118.1265348,214.5836009,94.24766008,152.4145091,0
1.63,-180.6121932,207.0589227,-26.4467295,118.126471,214.583636,94.24771492,153.3569868,0
1.64,225.3603393,-115.1969099,-110.1634294,118.1264708,214.5836361,94.24777031,154.2994646,0
1.65,-184.0284984,-20.66640632,204.6949047,118.126492,214.5836244,94.2477964,155.2419424,0
1.66,72.40402635,148.635858,-221.0398843,118.1265148,214.5836119,94.24780592,156.1844202,0
1.67,66.87632214,-219.831466,152.9551439,118.1265345,214.5836011,94.24779699,157.1268981,0
1.68,-180.6121895,207.0589264,-26.44673691,118.1265411,214.5835974,94.24778634,158.0693759,0
1.69,225.3603393,-115.1969143,-110.163425,118.1265382,214.583599,94.24777843,159.0118537,0
1.7,-184.0284987,-20.66640381,204.6949025,118.1265337,214.5836015,94.24777557,159.9543314,0
1.71,72.4040264,148.635858,-221.0398844,118.1265299,214.5836036,94.24777521,160.8968092,0
1.72,66.87632309,-219.831466,152.9551429,118.1265275,214.5836049,94.24777733,161.839287,0
1.73,-180.6121901,207.0589258,-26.4467357,118.1265271,214.5836052,94.24777916,162.7817648,0
1.74,225.3603393,-115.1969137,-110.1634256,118.1265279,214.5836047,94.24778017,163.7242426,0
1.75,-184.0284987,-20.66640406,204.6949028,118.1265287,214.5836042,94.2477804,164.6667204,0
1.76,72.40402653,148.6358579,-221.0398844,118.1265293,214.5836039,94.24778028,165.6091982,0
1.77,66.87632289,-219.831466,152.9551431,118.1265295,214.5836038,94.24777987,166.551676,0
1.78,-180.61219,207.0589259,-26.44673588,118.1265295,214.5836038,94.24777958,167.4941538,0
1.79,225.3603393,-115.1969137,-110.1634256,118.1265293,214.5836039,94.24777947,168.4366316,0
1.8,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777947,169.3791094,0
1.81,72.40402649,148.6358579,-221.0398844,118.1265291,214.583604,94.24777952,170.3215872,0
1.82,66.87632293,-219.831466,152.9551431,118.1265291,214.583604,94.24777959,171.264065,0
1.83,-180.61219,207.0589259,-26.44673586,118.1265291,214.583604,94.24777963,172.2065428,0
1.84,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777963,173.1490206,0
1.85,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777963,174.0914984,0
1.86,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777962,175.0339762,0
1.87,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,175.976454,0
1.88,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.2477796,176.9189318,0
1.89,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.2477796,177.8614096,0
1.9,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.2477796,178.8038874,0
1.91,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,179.7463652,0
1.92,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,180.688843,0
1.93,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,181.6313208,0
1.94,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,182.5737985,0
1.95,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,183.5162763,0
1.96,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,184.4587541,0
1.97,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,185.4012319,0
1.98,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,186.3437097,0
1.99,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,187.2861875,0
2,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,188.2286653,0
2.01,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,189.1711431,0
2.02,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,190.1136209,0
2.03,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,191.0560987,0
2.04,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,191.9985765,0
2.05,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,192.9410543,0
2.06,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,193.8835321,0
2.07,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,194.8260099,0
2.08,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,195.7684877,0
2.09,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,196.7109655,0
2.1,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,197.6534433,0
2.11,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,198.5959211,0
2.12,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,199.5383989,0
2.13,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,200.4808767,0
2.14,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,201.4233545,0
2.15,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,202.3658323,0
2.16,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,203.3083101,0
2.17,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,204.2507879,0
2.18,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,205.1932657,0
2.19,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,206.1357435,0
2.2,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,207.0782212,0
2.21,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,208.020699,0
2.22,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,208.9631768,0
2.23,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,209.9056546,0
2.24,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,210.8481324,0
2.25,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,211.7906102,0
2.26,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,212.733088,0
2.27,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,213.6755658,0
2.28,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,214.6180436,0
2.29,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,215.5605214,0
2.3,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,216.5029992,0
2.31,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,217.445477,0
2.32,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,218.3879548,0
2.33,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,219.3304326,0
2.34,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,220.2729104,0
2.35,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,221.2153882,0
2.36,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,222.157866,0
2.37,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,223.1003438,0
2.38,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,224.0428216,0
2.39,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,224.9852994,0
2.4,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,225.9277772,0
2.41,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,226.870255,0
2.42,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,227.8127328,0
2.43,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,228.7552106,0
2.44,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,229.6976884,0
2.45,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,230.6401661,0
2.46,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,231.5826439,0
2.47,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,232.5251217,0
2.48,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,233.4675995,0
2.49,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,234.4100773,0
2.5,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,235.3525551,0
2.51,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,236.2950329,0
2.52,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,237.2375107,0
2.53,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,238.1799885,0
2.54,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,239.1224663,0
2.55,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,240.0649441,0
2.56,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,241.0074219,0
2.57,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,241.9498997,0
2.58,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,242.8923775,0
2.59,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,243.8348553,0
2.6,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,244.7773331,0
2.61,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,245.7198109,0
2.62,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,246.6622887,0
2.63,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,247.6047665,0
2.64,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,248.5472443,0
2.65,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,249.4897221,0
2.66,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,250.4321999,0
2.67,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,251.3746777,0
2.68,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,252.3171555,0
2.69,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,253.2596333,0
2.7,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,254.2021111,0
2.71,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,255.1445888,0
2.72,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,256.0870666,0
2.73,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,257.0295444,0
2.74,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,257.9720222,0
2.75,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,258.9145,0
2.76,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,259.8569778,0
2.77,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,260.7994556,0
2.78,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,261.7419334,0
2.79,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,262.6844112,0
2.8,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,263.626889,0
2.81,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,264.5693668,0
2.82,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,265.5118446,0
2.83,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,266.4543224,0
2.84,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,267.3968002,0
2.85,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,268.339278,0
2.86,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,269.2817558,0
2.87,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,270.2242336,0
2.88,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,271.1667114,0
2.89,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,272.1091892,0
2.9,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,273.051667,0
2.91,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,273.9941448,0
2.92,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,274.9366226,0
2.93,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,275.8791004,0
2.94,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,276.8215782,0
2.95,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,277.764056,0
2.96,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,278.7065337,0
2.97,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,279.6490115,0
2.98,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,280.5914893,0
2.99,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,281.5339671,0
3,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,282.4764449,0
3.01,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,283.4189227,0
3.02,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,284.3614005,0
3.03,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,285.3038783,0
3.04,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,286.2463561,0
3.05,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,287.1888339,0
3.06,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,288.1313117,0
3.07,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,289.0737895,0
3.08,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,290.0162673,0
3.09,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,290.9587451,0
3.1,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,291.9012229,0
3.11,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,292.8437007,0
3.12,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,293.7861785,0
3.13,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,294.7286563,0
3.14,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,295.6711341,0
3.15,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,296.6136119,0
3.16,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,297.5560897,0
3.17,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,298.4985675,0
3.18,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,299.4410453,0
3.19,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,300.3835231,0
3.2,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,301.3260009,0
3.21,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,302.2684787,0
3.22,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,303.2109564,0
3.23,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,304.1534342,0
3.24,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,305.095912,0
3.25,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,306.0383898,0
3.26,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,306.9808676,0
3.27,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,307.9233454,0
3.28,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,308.8658232,0
3.29,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,309.808301,0
3.3,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,310.7507788,0
3.31,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,311.6932566,0
3.32,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,312.6357344,0
3.33,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,313.5782122,0
3.34,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,314.52069,0
3.35,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,315.4631678,0
3.36,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,316.4056456,0
3.37,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,317.3481234,0
3.38,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,318.2906012,0
3.39,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,319.233079,0
3.4,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,320.1755568,0
3.41,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,321.1180346,0
3.42,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,322.0605124,0
3.43,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,323.0029902,0
3.44,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,323.945468,0
3.45,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,324.8879458,0
3.46,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,325.8304236,0
3.47,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,326.7729013,0
3.48,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,327.7153791,0
3.49,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,328.6578569,0
3.5,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,329.6003347,0
3.51,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,330.5428125,0
3.52,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,331.4852903,0
3.53,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,332.4277681,0
3.54,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,333.3702459,0
3.55,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,334.3127237,0
3.56,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,335.2552015,0
3.57,66.87632292,-219.831466,152.9551431,118.1265292,214.583604,94.24777961,336.1976793,0
3.58,-180.61219,207.0589259,-26.44673586,118.1265292,214.583604,94.24777961,337.1401571,0
3.59,225.3603393,-115.1969137,-110.1634256,118.1265292,214.583604,94.24777961,338.0826349,0
3.6,-184.0284987,-20.66640404,204.6949028,118.1265292,214.583604,94.24777961,339.0251127,0
3.61,72.4040265,148.6358579,-221.0398844,118.1265292,214.583604,94.24777961,339.9675905,0
