t,ia,ib,ic,isq,isd,vsd,vsq,ha,hb,hc,speed,angle,torque,output
8.72,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,821.5737443,6.00890076,0
8.73,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,822.5162221,6.00890076,0
8.74,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,823.4586999,6.00890076,0
8.75,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,824.4011777,6.00890076,0
8.76,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,825.3436555,6.00890076,0
8.77,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,826.2861333,6.00890076,0
8.78,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,827.2286111,6.00890076,0
8.79,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,828.1710889,6.00890076,0
8.8,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,829.1135667,6.00890076,0
8.81,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,830.0560445,6.00890076,0
8.82,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,830.9985222,6.00890076,0
8.83,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,831.941,6.00890076,0
8.84,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,832.8834778,6.00890076,0
8.85,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,833.8259556,6.00890076,0
8.86,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,834.7684334,6.00890076,0
8.87,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,835.7109112,6.00890076,0
8.88,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,836.653389,6.00890076,0
8.89,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,837.5958668,6.00890076,0
8.9,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,838.5383446,6.00890076,0
8.91,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,839.4808224,6.00890076,0
8.92,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,840.4233002,6.00890076,0
8.93,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,841.365778,6.00890076,0
8.94,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,842.3082558,6.00890076,0
8.95,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,843.2507336,6.00890076,0
8.96,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,844.1932114,6.00890076,0
8.97,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,845.1356892,6.00890076,0
8.98,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,846.078167,6.00890076,0
8.99,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,847.0206448,6.00890076,0
9,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,847.9631226,6.00890076,0
9.01,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,848.9056004,6.00890076,0
9.02,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,849.8480782,6.00890076,0
9.03,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,850.790556,6.00890076,0
9.04,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,851.7330338,6.00890076,0
9.05,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,852.6755116,6.00890076,0
9.06,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,853.6179894,6.00890076,0
9.07,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,854.5604672,6.00890076,0
9.08,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,855.5029449,6.00890076,0
9.09,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,856.4454227,6.00890076,0
9.1,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,857.3879005,6.00890076,0
9.11,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,858.3303783,6.00890076,0
9.12,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,859.2728561,6.00890076,0
9.13,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,860.2153339,6.00890076,0
9.14,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,861.1578117,6.00890076,0
9.15,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,862.1002895,6.00890076,0
9.16,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,863.0427673,6.00890076,0
9.17,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,863.9852451,6.00890076,0
9.18,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,864.9277229,6.00890076,0
9.19,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,865.8702007,6.00890076,0
9.2,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,866.8126785,6.00890076,0
9.21,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,867.7551563,6.00890076,0
9.22,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,868.6976341,6.00890076,0
9.23,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,869.6401119,6.00890076,0
9.24,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,870.5825897,6.00890076,0
9.25,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,871.5250675,6.00890076,0
9.26,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,872.4675453,6.00890076,0
9.27,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,873.4100231,6.00890076,0
9.28,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,874.3525009,6.00890076,0
9.29,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,875.2949787,6.00890076,0
9.3,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,876.2374565,6.00890076,0
9.31,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,877.1799343,6.00890076,0
9.32,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,878.1224121,6.00890076,0
9.33,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,879.0648898,6.00890076,0
9.34,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,880.0073676,6.00890076,0
9.35,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,880.9498454,6.00890076,0
9.36,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,881.8923232,6.00890076,0
9.37,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,882.834801,6.00890076,0
9.38,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,883.7772788,6.00890076,0
9.39,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,884.7197566,6.00890076,0
9.4,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,885.6622344,6.00890076,0
9.41,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,886.6047122,6.00890076,0
9.42,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,887.54719,6.00890076,0
9.43,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,888.4896678,6.00890076,0
9.44,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,889.4321456,6.00890076,0
9.45,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,890.3746234,6.00890076,0
9.46,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,891.3171012,6.00890076,0
9.47,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,892.259579,6.00890076,0
9.48,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,893.2020568,6.00890076,0
9.49,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,894.1445346,6.00890076,0
9.5,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,895.0870124,6.00890076,0
9.51,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,896.0294902,6.00890076,0
9.52,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,896.971968,6.00890076,0
9.53,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,897.9144458,6.00890076,0
9.54,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,898.8569236,6.00890076,0
9.55,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,899.7994014,6.00890076,0
9.56,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,900.7418792,6.00890076,0
9.57,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,901.684357,6.00890076,0
9.58,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,902.6268348,6.00890076,0
9.59,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,903.5693125,6.00890076,0
9.6,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,904.5117903,6.00890076,0
9.61,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,905.4542681,6.00890076,0
9.62,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,906.3967459,6.00890076,0
9.63,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,907.3392237,6.00890076,0
9.64,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,908.2817015,6.00890076,0
9.65,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,909.2241793,6.00890076,0
9.66,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,910.1666571,6.00890076,0
9.67,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,911.1091349,6.00890076,0
9.68,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,912.0516127,6.00890076,0
9.69,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,912.9940905,6.00890076,0
9.7,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,913.9365683,6.00890076,0
9.71,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,914.8790461,6.00890076,0
9.72,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,915.8215239,6.00890076,0
9.73,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,916.7640017,6.00890076,0
9.74,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,917.7064795,6.00890076,0
9.75,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,918.6489573,6.00890076,0
9.76,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,919.5914351,6.00890076,0
9.77,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,920.5339129,6.00890076,0
9.78,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,921.4763907,6.00890076,0
9.79,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,922.4188685,6.00890076,0
9.8,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,923.3613463,6.00890076,0
9.81,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,924.3038241,6.00890076,0
9.82,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,925.2463019,6.00890076,0
9.83,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,926.1887797,6.00890076,0
9.84,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,927.1312574,6.00890076,0
9.85,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,928.0737352,6.00890076,0
9.86,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,929.016213,6.00890076,0
9.87,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,929.9586908,6.00890076,0
9.88,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,930.9011686,6.00890076,0
9.89,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,931.8436464,6.00890076,0
9.9,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,932.7861242,6.00890076,0
9.91,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,933.728602,6.00890076,0
9.92,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,934.6710798,6.00890076,0
9.93,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,935.6135576,6.00890076,0
9.94,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,936.5560354,6.00890076,0
9.95,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,937.4985132,6.00890076,0
9.96,72.4040265,148.6358579,-221.0398844,25.23522421,223.9618524,118.1265292,214.583604,0,1,0,94.24777961,938.440991,6.00890076,0
9.97,66.87632292,-219.831466,152.9551431,25.23522421,223.9618524,118.1265292,214.583604,1,0,0,94.24777961,939.3834688,6.00890076,0
9.98,-180.61219,207.0589259,-26.44673586,25.23522421,223.9618524,118.1265292,214.583604,0,1,1,94.24777961,940.3259466,6.00890076,0
9.99,225.3603393,-115.1969137,-110.1634256,25.23522421,223.9618524,118.1265292,214.583604,1,1,0,94.24777961,941.2684244,6.00890076,0
10,-184.0284987,-20.66640404,204.6949028,25.23522421,223.9618524,118.1265292,214.583604,0,0,1,94.24777961,942.2109022,6.00890076,0
0,0,0,0,0,0,244.9489743,0,1,0,1,0,0,0,1
0.01,55.48067818,156.5764366,-212.0571148,-181.5157574,124.2056114,181.0341639,-93.81054328,0,1,1,158.8543127,0.964323532,-65.81968236,1
0.02,2.921773533,-186.9202928,183.9985193,-213.9536003,9.6254215,79.98534204,-73.22494025,1,1,0,-249.1252345,1.95566658,-108.1765394,1
0.03,-30.59484735,142.9343381,-112.3394907,-146.17863,35.90861613,74.86320471,78.45411014,0,0,1,233.9407468,1.169047699,-69.11414022,1
0.04,72.78723661,-17.97244935,-54.81478725,75.79018402,2.5064794,-173.2936119,107.4388692,1,0,0,-3.358199348,1.650140449,38.99343682,1
0.05,-78.31986427,-63.4096467,141.729511,-140.446722,-20.88246661,103.5921972,-221.9654403,1,1,0,-233.0206236,1.854330919,-76.35825899,1
0.06,25.6970953,182.1012931,-207.7983884,63.14899923,217.592429,164.3053024,120.7375423,0,1,0,20.60605864,2.257164581,15.53873631,1
0.07,5.981386847,-188.2346738,182.2532869,-167.2391203,133.4939323,107.5692285,-13.72617556,1,0,0,-122.4255095,3.372866787,-58.70420454,1
0.08,-82.60919969,128.5575355,-45.94833581,84.46474646,99.20056881,-77.1214805,76.23532031,0,1,0,-376.8684784,3.92235096,33.26371135,1
0.09,61.07481331,-29.11223672,-31.9625766,-4.528258163,60.92894095,67.75232261,192.3107103,1,1,0,-123.8734601,3.559572272,-1.999591326,1
0.1,-82.99137808,-99.11474064,182.1061187,-21.71027307,-181.0468359,-203.2827325,-136.6606406,0,1,0,14.15042302,3.77902307,-16.1430307,1
0.11,-15.07598508,198.6229712,-183.5469861,136.7387103,173.8230015,136.7092537,151.275796,0,1,0,-343.7405644,2.206611999,41.11581157,1
0.12,24.64437521,-204.2126033,179.5682281,82.96231517,206.9311681,52.18818676,95.0575614,1,0,1,53.00557095,3.073960368,21.51792757,1
0.13,-75.1581535,141.6120702,-66.45391665,105.2219981,94.9081878,-94.08805084,53.91646786,0,1,0,-110.3399555,3.857536521,42.00194706,1
0.14,120.407867,-63.89943662,-56.50843038,-2.525681938,-120.4569814,-36.74758718,-200.5577257,0,0,1,-59.19489907,4.305592613,-1.68703004,1
0.15,-57.45258991,-87.55593336,145.0085233,87.75103442,116.7445853,122.1200282,212.3362869,0,0,1,27.48194401,4.45017206,32.63660669,1
0.16,49.18092955,142.6778168,-191.8587463,-136.5047802,145.2243534,196.6439033,-53.89769766,0,1,1,396.5201025,5.624068141,-45.91747892,1
0.17,55.16017732,-213.8884292,158.7282519,220.4517147,26.92118702,-44.77847229,98.76454443,0,0,1,254.4917555,4.412818146,106.7035589,1
